6.124999999999999289e+01,-2.222222222222214327e-01,7.311578392982482910e-01;
6.174999999999999289e+01,4.388888888888885731e+00,6.221853494644165039e-01;
6.336111111111110716e+01,-1.516666666666666785e+01,4.195125102996826172e-01;
5.686111111111110716e+01,-1.300000000000000000e+01,4.361481070518493652e-01;
6.152777777777777146e+01,7.277777777777778567e+00,6.701987981796264648e-01;
6.530555555555555713e+01,-7.333333333333335702e+00,6.863909959793090820e-01;
5.424999999999999289e+01,-1.944444444444442865e+00,5.936331152915954590e-01;
5.974999999999999289e+01,-1.444444444444444642e+01,2.189908325672149658e-01;
6.147222222222222143e+01,6.500000000000000000e+00,6.628311872482299805e-01;
5.358333333333332860e+01,2.833333333333328596e+00,4.973144829273223877e-01;
5.636111111111110716e+01,-1.233333333333333570e+01,5.830713510513305664e-01;
5.047222222222222143e+01,1.166666666666664298e+00,3.273233771324157715e-01;
5.041666666666666430e+01,-8.166666666666667851e+00,5.445251464843750000e-01;
5.463888888888888573e+01,-1.183333333333333570e+01,3.347105979919433594e-01;
6.180555555555555003e+01,6.500000000000000000e+00,6.092052459716796875e-01;
6.180555555555555003e+01,1.055555555555557135e+00,7.017153501510620117e-01;
6.058333333333332860e+01,7.944444444444442865e+00,6.724911332130432129e-01;
5.530555555555555003e+01,-1.150000000000000000e+01,6.403213143348693848e-01;
5.891666666666666430e+01,5.055555555555557135e+00,6.615340113639831543e-01;
5.313888888888888573e+01,6.666666666666664298e+00,4.773516058921813965e-01;
5.491666666666666430e+01,-4.388888888888892836e+00,6.831108331680297852e-01;
4.997222222222222143e+01,-1.072222222222222143e+01,4.173075258731842041e-01;
4.991666666666666430e+01,-2.611111111111114269e+00,4.721795618534088135e-01;
5.997222222222222143e+01,-4.944444444444442865e+00,7.779666781425476074e-01;
5.469444444444444287e+01,-2.944444444444442865e+00,6.324024796485900879e-01;
5.847222222222222143e+01,-3.777777777777778567e+00,7.527759671211242676e-01;
4.991666666666666430e+01,-6.666666666666664298e+00,4.806493818759918213e-01;
6.086111111111110716e+01,9.888888888888885731e+00,6.643759608268737793e-01;
5.608333333333332860e+01,2.666666666666664298e+00,6.271908283233642578e-01;
5.980555555555555003e+01,-4.888888888888892836e+00,7.774714827537536621e-01;
6.452777777777778567e+01,-2.111111111111114269e+00,6.996334195137023926e-01;
5.863888888888888573e+01,-4.388888888888892836e+00,7.613635063171386719e-01;
5.880555555555555003e+01,-1.050000000000000000e+01,7.842645049095153809e-01;
6.102777777777777146e+01,-9.444444444444446418e+00,7.851889729499816895e-01;
5.180555555555555003e+01,-2.555555555555557135e+00,4.709658324718475342e-01;
6.386111111111110716e+01,-1.361111111111111072e+01,6.880785226821899414e-01;
5.347222222222222143e+01,3.777777777777778567e+00,4.815644621849060059e-01;
6.113888888888888573e+01,-3.444444444444442865e+00,7.674332261085510254e-01;
6.580555555555555713e+01,-1.044444444444444642e+01,7.292116284370422363e-01;
5.752777777777777146e+01,1.444444444444444287e+01,5.532383322715759277e-01;
6.519444444444444287e+01,-4.222222222222221433e+00,6.793025135993957520e-01;
5.552777777777777146e+01,1.466666666666666430e+01,3.175139427185058594e-01;
5.913888888888888573e+01,1.116666666666666430e+01,6.430130600929260254e-01;
5.341666666666666430e+01,-5.388888888888892836e+00,6.461489200592041016e-01;
5.097222222222222143e+01,-1.066666666666666785e+01,3.983919024467468262e-01;
5.247222222222222143e+01,-4.000000000000000000e+00,5.564637184143066406e-01;
5.763888888888888573e+01,7.944444444444442865e+00,5.368281006813049316e-01;
6.274999999999999289e+01,-2.222222222222221433e+00,7.474793195724487305e-01;
5.480555555555555003e+01,5.555555555555571345e-01,5.880854129791259766e-01;
5.886111111111110716e+01,1.177777777777777857e+01,6.366050839424133301e-01;
5.069444444444444287e+01,5.000000000000000000e-01,4.698391258716583252e-01;
5.219444444444444287e+01,3.444444444444442865e+00,4.406137466430664062e-01;
6.402777777777778567e+01,-1.005555555555555713e+01,7.508525252342224121e-01;
5.858333333333332860e+01,1.183333333333332860e+01,6.294233202934265137e-01;
5.763888888888888573e+01,1.327777777777777857e+01,6.081537008285522461e-01;
5.674999999999999289e+01,-1.833333333333335702e+00,6.280611753463745117e-01;
5.463888888888888573e+01,-1.161111111111111072e+01,4.012297689914703369e-01;
5.591666666666666430e+01,-5.500000000000000000e+00,7.486573457717895508e-01;
5.769444444444444287e+01,6.111111111111107164e+00,5.804424881935119629e-01;
5.947222222222222143e+01,-4.444444444444428655e-01,7.187942266464233398e-01;
5.730555555555555003e+01,-1.133333333333333570e+01,7.867574095726013184e-01;
5.819444444444444287e+01,-3.166666666666671404e+00,7.357494831085205078e-01;
5.186111111111110716e+01,-1.722222222222221433e+00,4.967651367187500000e-01;
6.047222222222222143e+01,8.333333333333285964e-01,7.274239063262939453e-01;
6.241666666666666430e+01,7.944444444444442865e+00,4.406522214412689209e-01;
5.058333333333332860e+01,-2.222222222222214327e-01,4.670241177082061768e-01;
5.719444444444444287e+01,5.555555555555571345e-01,5.748712420463562012e-01;
6.180555555555555003e+01,-4.500000000000000000e+00,7.756847143173217773e-01;
6.313888888888888573e+01,-5.500000000000000000e+00,7.600224018096923828e-01;
5.047222222222222143e+01,1.777777777777778567e+00,2.283928245306015015e-01;
6.608333333333334281e+01,-7.555555555555557135e+00,5.745179653167724609e-01;
5.786111111111110716e+01,1.288888888888888573e+01,6.137104630470275879e-01;
5.786111111111110716e+01,1.005555555555555713e+01,5.806868076324462891e-01;
5.919444444444444287e+01,2.166666666666664298e+00,6.943593621253967285e-01;
6.675000000000000000e+01,-1.400000000000000000e+01,4.413005709648132324e-01;
5.969444444444444287e+01,1.061111111111110716e+01,6.535621881484985352e-01;
5.630555555555555003e+01,-3.444444444444442865e+00,6.904569864273071289e-01;
5.541666666666666430e+01,1.366666666666666430e+01,3.268942534923553467e-01;
5.291666666666666430e+01,6.888888888888885731e+00,3.946089744567871094e-01;
6.747222222222222854e+01,-9.277777777777778567e+00,6.640169024467468262e-01;
5.197222222222222143e+01,-9.222222222222221433e+00,4.489245712757110596e-01;
6.374999999999999289e+01,-1.038888888888888928e+01,7.548148036003112793e-01;
6.013888888888888573e+01,7.777777777777778567e+00,6.753630638122558594e-01;
6.436111111111111427e+01,-1.611111111111114269e+00,6.910043954849243164e-01;
5.947222222222222143e+01,1.466666666666666430e+01,5.093086957931518555e-01;
6.241666666666666430e+01,1.122222222222222143e+01,3.024794757366180420e-01;
5.941666666666666430e+01,-1.033333333333333570e+01,7.787669301033020020e-01;
6.730555555555555713e+01,-1.255555555555555713e+01,5.486067533493041992e-01;
6.119444444444444287e+01,-5.222222222222221433e+00,7.793678045272827148e-01;
5.758333333333332860e+01,-4.611111111111114269e+00,7.585790157318115234e-01;
5.619444444444444287e+01,3.666666666666664298e+00,6.357420086860656738e-01;
4.986111111111110716e+01,-2.111111111111114269e+00,4.473151862621307373e-01;
6.047222222222222143e+01,-1.666666666666671404e+00,7.487099170684814453e-01;
5.397222222222222143e+01,-1.666666666666671404e+00,5.840724110603332520e-01;
6.691666666666667140e+01,-1.455555555555555713e+01,2.091951370239257812e-01;
6.736111111111111427e+01,-7.166666666666664298e+00,2.678236961364746094e-01;
6.063888888888888573e+01,-5.722222222222221433e+00,7.827867865562438965e-01;
6.563888888888888573e+01,-9.777777777777778567e+00,7.312014698982238770e-01;
6.119444444444444287e+01,-5.000000000000000000e+00,7.754521369934082031e-01;
6.513888888888888573e+01,-1.255555555555555713e+01,6.972225904464721680e-01;
6.797222222222222854e+01,-1.233333333333333570e+01,2.793212532997131348e-01;
5.236111111111110716e+01,-7.333333333333335702e+00,5.998180508613586426e-01;
5.241666666666666430e+01,4.333333333333328596e+00,4.081985950469970703e-01;
5.669444444444444287e+01,-3.222222222222221433e+00,6.927996277809143066e-01;
6.441666666666667140e+01,-9.722222222222221433e+00,7.503407001495361328e-01;
5.791666666666666430e+01,6.111111111111107164e+00,5.838254690170288086e-01;
5.819444444444444287e+01,1.522222222222222143e+01,3.800766170024871826e-01;
5.458333333333332860e+01,6.111111111111071637e-01,5.776540040969848633e-01;
4.930555555555555003e+01,-1.127777777777777857e+01,3.018170893192291260e-01;
6.163888888888888573e+01,-8.833333333333335702e+00,7.827599048614501953e-01;
4.986111111111110716e+01,-8.166666666666667851e+00,5.012002587318420410e-01;
5.408333333333332860e+01,2.722222222222221433e+00,5.593721866607666016e-01;
6.352777777777777146e+01,-7.055555555555557135e+00,7.513655424118041992e-01;
5.291666666666666430e+01,-1.000000000000000000e+01,3.297720253467559814e-01;
5.908333333333332860e+01,-2.777777777777785673e-01,6.988237500190734863e-01;
6.319444444444444287e+01,-1.016666666666666785e+01,7.590653300285339355e-01;
6.475000000000000000e+01,-2.888888888888892836e+00,7.201323509216308594e-01;
5.974999999999999289e+01,-1.094444444444444642e+01,7.604789733886718750e-01;
5.647222222222222143e+01,5.111111111111107164e+00,6.489988565444946289e-01;
5.941666666666666430e+01,8.888888888888857309e-01,7.163663506507873535e-01;
5.830555555555555003e+01,-7.166666666666664298e+00,8.004397749900817871e-01;
6.547222222222222854e+01,-3.555555555555557135e+00,5.602392554283142090e-01;
5.580555555555555003e+01,-4.388888888888892836e+00,7.145878076553344727e-01;
5.113888888888888573e+01,-8.277777777777778567e+00,5.663601160049438477e-01;
5.719444444444444287e+01,-1.238888888888888928e+01,6.771025061607360840e-01;
6.136111111111110716e+01,1.233333333333332860e+01,6.248516440391540527e-01;
5.002777777777777146e+01,-5.555555555555713454e-02,3.006234467029571533e-01;
6.124999999999999289e+01,9.111111111111107164e+00,6.603108644485473633e-01;
6.691666666666667140e+01,-9.222222222222221433e+00,6.960920095443725586e-01;
5.513888888888888573e+01,-1.066666666666666785e+01,7.331755757331848145e-01;
5.058333333333332860e+01,-1.005555555555555713e+01,4.669173657894134521e-01;
5.452777777777777146e+01,7.111111111111107164e+00,5.307744145393371582e-01;
5.841666666666666430e+01,-1.188888888888888928e+01,7.294836640357971191e-01;
5.097222222222222143e+01,-9.000000000000000000e+00,5.022038817405700684e-01;
5.986111111111110716e+01,-4.277777777777778567e+00,7.654511928558349609e-01;
6.519444444444444287e+01,-5.722222222222221433e+00,6.521836519241333008e-01;
5.086111111111110716e+01,-1.227777777777777857e+01,2.059679031372070312e-01;
5.636111111111110716e+01,-5.555555555555571345e-01,5.739532113075256348e-01;
6.358333333333332860e+01,-3.555555555555557135e+00,7.588898539543151855e-01;
6.558333333333334281e+01,-4.111111111111114269e+00,4.900839626789093018e-01;
5.858333333333332860e+01,-4.277777777777778567e+00,7.604127526283264160e-01;
5.474999999999999289e+01,5.666666666666664298e+00,6.210773587226867676e-01;
6.163888888888888573e+01,4.444444444444428655e-01,7.203288674354553223e-01;
6.158333333333332860e+01,2.555555555555557135e+00,6.779340505599975586e-01;
5.741666666666666430e+01,5.000000000000000000e-01,5.913789272308349609e-01;
6.063888888888888573e+01,-2.666666666666671404e+00,7.578686475753784180e-01;
6.224999999999999289e+01,-1.344444444444444642e+01,6.463248133659362793e-01;
6.408333333333334281e+01,-4.777777777777778567e+00,7.502947449684143066e-01;
5.947222222222222143e+01,1.777777777777778567e+00,7.102443575859069824e-01;
5.702777777777777146e+01,-1.777777777777778567e+00,6.274500489234924316e-01;
5.780555555555555003e+01,1.366666666666666430e+01,6.009404063224792480e-01;
5.213888888888888573e+01,6.388888888888885731e+00,3.874056637287139893e-01;
5.524999999999999289e+01,1.405555555555555003e+01,2.352413237094879150e-01;
6.758333333333334281e+01,-1.227777777777777857e+01,4.605724513530731201e-01;
6.625000000000000000e+01,-1.211111111111111072e+01,6.859637498855590820e-01;
5.780555555555555003e+01,1.294444444444444287e+01,6.142480969429016113e-01;
6.580555555555555713e+01,-5.166666666666664298e+00,2.662773430347442627e-01;
6.247222222222222143e+01,-9.444444444444428655e-01,7.346304059028625488e-01;
6.619444444444444287e+01,-7.333333333333335702e+00,4.982399046421051025e-01;
6.252777777777777146e+01,-1.266666666666666785e+01,6.898455023765563965e-01;
6.152777777777777146e+01,-5.277777777777778567e+00,7.757941484451293945e-01;
5.202777777777777146e+01,-2.388888888888892836e+00,4.814110100269317627e-01;
6.113888888888888573e+01,-7.444444444444446418e+00,7.786464095115661621e-01;
6.263888888888888573e+01,1.061111111111110716e+01,2.287002503871917725e-01;
5.013888888888888573e+01,-6.222222222222221433e+00,4.813261330127716064e-01;
5.986111111111110716e+01,8.944444444444442865e+00,6.695895195007324219e-01;
5.074999999999999289e+01,-7.555555555555557135e+00,5.411644577980041504e-01;
6.152777777777777146e+01,1.222222222222221433e+00,7.122715711593627930e-01;
5.308333333333332860e+01,-8.222222222222221433e+00,5.977139472961425781e-01;
6.163888888888888573e+01,-7.055555555555557135e+00,7.714670300483703613e-01;
5.924999999999999289e+01,-1.777777777777778567e+00,7.409552931785583496e-01;
6.347222222222222143e+01,-3.888888888888892836e+00,7.592608928680419922e-01;
6.425000000000000000e+01,1.111111111111071637e-01,3.992491364479064941e-01;
5.402777777777777146e+01,6.166666666666664298e+00,5.820099115371704102e-01;
4.886111111111110716e+01,-2.611111111111114269e+00,4.454241991043090820e-01;
6.508333333333334281e+01,-1.283333333333333570e+01,6.965068578720092773e-01;
6.625000000000000000e+01,-1.205555555555555713e+01,6.902301311492919922e-01;
6.597222222222222854e+01,-7.944444444444446418e+00,6.737461686134338379e-01;
4.974999999999999289e+01,-8.888888888888928363e-01,3.055889904499053955e-01;
5.441666666666666430e+01,-6.166666666666664298e+00,7.303180694580078125e-01;
6.324999999999999289e+01,1.722222222222221433e+00,2.711521387100219727e-01;
5.802777777777777146e+01,8.111111111111107164e+00,5.830084681510925293e-01;
6.258333333333332860e+01,8.111111111111107164e+00,3.538063764572143555e-01;
5.580555555555555003e+01,7.388888888888885731e+00,5.075485706329345703e-01;
6.019444444444444287e+01,-1.266666666666666785e+01,5.293722748756408691e-01;
6.341666666666666430e+01,-1.477777777777777857e+01,6.378521323204040527e-01;
5.652777777777777146e+01,2.944444444444442865e+00,6.474587321281433105e-01;
6.580555555555555713e+01,-5.000000000000000000e+00,2.805165052413940430e-01;
5.997222222222222143e+01,-8.666666666666667851e+00,8.008825778961181641e-01;
4.863888888888888573e+01,-3.722222222222221433e+00,5.100520253181457520e-01;
5.991666666666666430e+01,-8.000000000000000000e+00,7.971465587615966797e-01;
6.241666666666666430e+01,1.000000000000000000e+00,6.771449446678161621e-01;
5.791666666666666430e+01,7.444444444444442865e+00,5.756695270538330078e-01;
4.897222222222222143e+01,-3.333333333333335702e+00,5.201738476753234863e-01;
6.013888888888888573e+01,7.000000000000000000e+00,6.813839673995971680e-01;
5.908333333333332860e+01,-1.216666666666666785e+01,6.784568428993225098e-01;
5.974999999999999289e+01,-8.111111111111110716e+00,8.001363873481750488e-01;
5.147222222222222143e+01,5.722222222222221433e+00,2.066521793603897095e-01;
6.180555555555555003e+01,-3.111111111111114269e+00,7.638118863105773926e-01;
5.086111111111110716e+01,-1.150000000000000000e+01,2.800147831439971924e-01;
6.352777777777777146e+01,-1.066666666666666785e+01,7.546331882476806641e-01;
6.391666666666666430e+01,-1.533333333333333215e+01,3.351697325706481934e-01;
5.852777777777777146e+01,7.777777777777785673e-01,6.777018904685974121e-01;
5.897222222222222143e+01,-4.666666666666664298e+00,7.713451385498046875e-01;
5.813888888888888573e+01,-4.555555555555557135e+00,7.630014419555664062e-01;
6.786111111111111427e+01,-1.033333333333333570e+01,5.759521126747131348e-01;
5.697222222222222143e+01,1.488888888888888573e+01,4.106817841529846191e-01;
5.697222222222222143e+01,-3.111111111111114269e+00,6.929411888122558594e-01;
5.780555555555555003e+01,9.666666666666664298e+00,5.618788599967956543e-01;
4.830555555555555003e+01,-6.833333333333335702e+00,2.703809440135955811e-01;
5.847222222222222143e+01,1.166666666666666430e+01,6.302553415298461914e-01;
5.802777777777777146e+01,-5.555555555555571345e-01,6.339839100837707520e-01;
6.208333333333332860e+01,-9.833333333333335702e+00,7.661475539207458496e-01;
